order_id,customer_id,order_date,status
ORD-01677,CUST-0484,2024-07-06,Returned
ORD-01678,CUST-0042,2023-07-12,Returned
ORD-01679,CUST-0313,2023-08-28,Returned
ORD-01680,CUST-0156,2024-11-15,Completed
ORD-01681,CUST-0079,2024-08-22,Returned
ORD-01682,CUST-0343,2023-01-28,Completed
ORD-01683,CUST-0027,2024-05-20,Completed
ORD-01684,CUST-0364,2024-08-16,Completed
ORD-01685,CUST-0183,2024-02-13,Returned
ORD-01686,CUST-0095,2024-04-12,Completed
ORD-01687,CUST-0312,2023-01-01,Completed
ORD-01688,CUST-0429,2023-01-22,Pending
ORD-01689,CUST-0500,2023-01-26,Completed
ORD-01690,CUST-0488,2023-04-27,Completed
ORD-01691,CUST-0001,2024-12-24,Completed
ORD-01692,CUST-0246,2024-04-08,Completed
ORD-01693,CUST-0500,2024-07-25,Returned
ORD-01694,CUST-0374,2023-08-04,Completed
ORD-01695,CUST-0444,2024-11-15,Completed
ORD-01696,CUST-0482,2023-05-26,Completed
ORD-01697,CUST-0437,2024-10-20,Completed
ORD-01698,CUST-0453,2023-01-23,Returned
ORD-01699,CUST-0425,2023-01-15,Completed
ORD-01700,CUST-0369,2023-02-27,Returned
ORD-01701,CUST-0197,2024-08-01,Completed
ORD-01702,CUST-0245,2023-07-07,Completed
ORD-01703,CUST-0197,2023-11-26,Completed
ORD-01704,CUST-0103,2023-12-11,Completed
ORD-01705,CUST-0476,2024-07-30,Completed
ORD-01706,CUST-0356,2023-09-12,Returned
ORD-01707,CUST-0368,2023-01-05,Completed
ORD-01708,CUST-0254,2023-10-10,Completed
ORD-01709,CUST-0205,2023-07-30,Completed
ORD-01710,CUST-0198,2024-06-17,Completed
ORD-01711,CUST-0075,2024-07-02,Completed
ORD-01712,CUST-0273,2023-03-09,Returned
ORD-01713,CUST-0283,2024-08-01,Completed
ORD-01714,CUST-0227,2023-02-21,Completed
ORD-01715,CUST-0248,2024-03-28,Completed
ORD-01716,CUST-0235,2023-10-12,Completed
ORD-01717,CUST-0425,2023-08-08,Completed
ORD-01718,CUST-0232,2023-12-19,Completed
ORD-01719,CUST-0474,2023-08-15,Completed
ORD-01720,CUST-0117,2024-08-02,Returned
ORD-01721,CUST-0364,2024-12-06,Completed
ORD-01722,CUST-0335,2024-08-18,Completed
ORD-01723,CUST-0107,2023-11-17,Completed
ORD-01724,CUST-0137,2024-01-03,Completed
ORD-01725,CUST-0383,2023-11-23,Completed
ORD-01726,CUST-0216,2024-08-02,Completed
ORD-01727,CUST-0009,2024-02-08,Returned
ORD-01728,CUST-0361,2023-12-08,Completed
ORD-01729,CUST-0070,2023-10-26,Completed
ORD-01730,CUST-0500,2023-10-01,Completed
ORD-01731,CUST-0403,2024-02-08,Completed
ORD-01732,CUST-0357,2024-05-17,Completed
ORD-01733,CUST-0143,2023-11-12,Completed
ORD-01734,CUST-0378,2024-08-11,Completed
ORD-01735,CUST-0354,2024-08-26,Completed
ORD-01736,CUST-0291,2023-11-10,Returned
ORD-01737,CUST-0072,2024-10-25,Pending
ORD-01738,CUST-0345,2023-05-07,Completed
ORD-01739,CUST-0009,2024-11-11,Completed
ORD-01740,CUST-0392,2023-08-03,Returned
ORD-01741,CUST-0113,2024-02-16,Pending
ORD-01742,CUST-0358,2023-07-27,Returned
ORD-01743,CUST-0439,2023-11-19,Completed
ORD-01744,CUST-0371,2023-09-06,Completed
ORD-01745,CUST-0357,2024-05-29,Completed
ORD-01746,CUST-0046,2023-03-01,Returned
ORD-01747,CUST-0281,2024-09-03,Completed
ORD-01748,CUST-0230,2024-10-21,Completed
ORD-01749,CUST-0155,2024-02-15,Completed
ORD-01750,CUST-0486,2024-02-04,Completed
ORD-01751,CUST-0087,2024-05-25,Completed
ORD-01752,CUST-0274,2023-05-26,Completed
ORD-01753,CUST-0137,2024-07-01,Completed
ORD-01754,CUST-0280,2023-06-09,Completed
ORD-01755,CUST-0120,2024-05-08,Completed
ORD-01756,CUST-0498,2023-08-12,Completed
ORD-01757,CUST-0489,2024-06-28,Returned
ORD-01758,CUST-0170,2024-07-31,Completed
ORD-01759,CUST-0466,2023-06-02,Completed
ORD-01760,CUST-0376,2024-03-26,Completed
ORD-01761,CUST-0063,2023-12-30,Completed
ORD-01762,CUST-0052,2023-08-03,Completed
ORD-01763,CUST-0455,2024-03-05,Completed
ORD-01764,CUST-0448,2024-12-25,Completed
ORD-01765,CUST-0333,2023-01-02,Completed
ORD-01766,CUST-0397,2024-11-29,Completed
ORD-01767,CUST-0154,2024-09-16,Completed
ORD-01768,CUST-0261,2024-01-22,Completed
ORD-01769,CUST-0471,2024-03-21,Completed
ORD-01770,CUST-0472,2023-09-27,Completed
ORD-01771,CUST-0282,2023-04-05,Completed
ORD-01772,CUST-0250,2024-02-22,Completed
ORD-01773,CUST-0367,2024-08-18,Returned
ORD-01774,CUST-0151,2023-06-18,Pending
ORD-01775,CUST-0044,2024-06-07,Completed
ORD-01776,CUST-0414,2024-06-30,Completed
ORD-01777,CUST-0211,2024-07-07,Completed
ORD-01778,CUST-0238,2023-09-06,Completed
ORD-01779,CUST-0058,2023-10-14,Returned
ORD-01780,CUST-0326,2023-10-31,Completed
ORD-01781,CUST-0345,2024-09-15,Pending
ORD-01782,CUST-0008,2024-10-19,Completed
ORD-01783,CUST-0494,2023-10-30,Completed
ORD-01784,CUST-0377,2024-12-09,Returned
ORD-01785,CUST-0401,2024-02-21,Completed
ORD-01786,CUST-0134,2023-10-09,Returned
ORD-01787,CUST-0020,2023-01-01,Completed
ORD-01788,CUST-0447,2024-03-22,Returned
ORD-01789,CUST-0158,2024-04-15,Completed
ORD-01790,CUST-0086,2024-12-07,Completed
ORD-01791,CUST-0176,2024-06-08,Returned
ORD-01792,CUST-0393,2023-01-22,Completed
ORD-01793,CUST-0315,2024-02-18,Completed
ORD-01794,CUST-0428,2024-06-26,Returned
ORD-01795,CUST-0190,2023-12-29,Completed
ORD-01796,CUST-0031,2023-11-10,Returned
ORD-01797,CUST-0168,2024-08-14,Completed
ORD-01798,CUST-0138,2024-03-22,Completed
ORD-01799,CUST-0205,2024-05-12,Completed
ORD-01800,CUST-0381,2023-12-05,Completed
ORD-01801,CUST-0463,2023-07-22,Pending
ORD-01802,CUST-0187,2024-01-14,Completed
ORD-01803,CUST-0490,2024-12-01,Completed
ORD-01804,CUST-0376,2024-03-15,Completed
ORD-01805,CUST-0044,2024-05-31,Completed
ORD-01806,CUST-0497,2023-04-01,Completed
ORD-01807,CUST-0151,2024-12-22,Returned
ORD-01808,CUST-0185,2023-06-28,Returned
ORD-01809,CUST-0468,2024-12-10,Returned
ORD-01810,CUST-0428,2023-11-22,Completed
ORD-01811,CUST-0472,2024-11-01,Completed
ORD-01812,CUST-0376,2024-10-13,Completed
ORD-01813,CUST-0232,2024-07-05,Completed
ORD-01814,CUST-0015,2024-10-30,Completed
ORD-01815,CUST-0331,2024-03-20,Completed
ORD-01816,CUST-0050,2024-09-11,Completed
ORD-01817,CUST-0276,2023-05-06,Returned
ORD-01818,CUST-0475,2023-02-21,Returned
ORD-01819,CUST-0197,2024-02-01,Returned
ORD-01820,CUST-0499,2024-08-14,Completed
ORD-01821,CUST-0337,2024-07-12,Pending
ORD-01822,CUST-0353,2024-01-21,Completed
ORD-01823,CUST-0158,2024-01-16,Completed
ORD-01824,CUST-0056,2024-03-21,Completed
ORD-01825,CUST-0215,2024-09-25,Completed
ORD-01826,CUST-0472,2024-09-06,Completed
ORD-01827,CUST-0275,2023-03-22,Completed
ORD-01828,CUST-0123,2024-03-10,Completed
ORD-01829,CUST-0290,2023-10-06,Completed
ORD-01830,CUST-0211,2024-08-06,Returned
ORD-01831,CUST-0174,2024-01-05,Completed
ORD-01832,CUST-0085,2024-12-24,Completed
ORD-01833,CUST-0092,2023-11-12,Completed
ORD-01834,CUST-0478,2024-05-10,Returned
ORD-01835,CUST-0462,2023-03-21,Completed
ORD-01836,CUST-0470,2024-11-11,Completed
ORD-01837,CUST-0357,2023-04-23,Completed
ORD-01838,CUST-0058,2023-10-04,Completed
ORD-01839,CUST-0042,2024-09-03,Completed
ORD-01840,CUST-0065,2024-12-07,Completed
ORD-01841,CUST-0366,2023-12-20,Completed
ORD-01842,CUST-0386,2023-12-20,Completed
ORD-01843,CUST-0361,2023-02-05,Completed
ORD-01844,CUST-0318,2024-12-15,Completed
ORD-01845,CUST-0218,2023-01-13,Completed
ORD-01846,CUST-0250,2023-01-20,Completed
ORD-01847,CUST-0379,2023-12-12,Completed
ORD-01848,CUST-0427,2023-01-03,Completed
ORD-01849,CUST-0160,2023-04-30,Completed
ORD-01850,CUST-0171,2024-04-03,Completed
ORD-01851,CUST-0076,2024-05-29,Completed
ORD-01852,CUST-0487,2023-08-06,Completed
ORD-01853,CUST-0306,2024-08-03,Completed
ORD-01854,CUST-0402,2024-03-19,Completed
ORD-01855,CUST-0072,2023-06-16,Completed
ORD-01856,CUST-0069,2024-06-04,Completed
ORD-01857,CUST-0361,2024-03-08,Returned
ORD-01858,CUST-0129,2024-08-15,Completed
ORD-01859,CUST-0021,2023-04-23,Completed
ORD-01860,CUST-0322,2023-06-18,Returned
ORD-01861,CUST-0478,2023-08-10,Completed
ORD-01862,CUST-0094,2023-09-07,Completed
ORD-01863,CUST-0044,2024-10-10,Completed
ORD-01864,CUST-0080,2024-06-18,Pending
ORD-01865,CUST-0253,2024-02-02,Pending
ORD-01866,CUST-0254,2024-01-30,Completed
ORD-01867,CUST-0318,2024-10-08,Returned
ORD-01868,CUST-0015,2023-11-23,Completed
ORD-01869,CUST-0484,2023-06-14,Completed
ORD-01870,CUST-0252,2023-04-10,Completed
ORD-01871,CUST-0071,2023-08-29,Completed
ORD-01872,CUST-0171,2024-04-21,Completed
ORD-01873,CUST-0223,2023-12-10,Returned
ORD-01874,CUST-0037,2023-11-04,Completed
ORD-01875,CUST-0244,2023-12-17,Completed
ORD-01876,CUST-0177,2024-12-12,Completed
ORD-01877,CUST-0493,2024-12-29,Completed
ORD-01878,CUST-0422,2023-04-28,Completed
ORD-01879,CUST-0495,2023-03-25,Pending
ORD-01880,CUST-0033,2023-06-28,Completed
ORD-01881,CUST-0211,2024-09-13,Completed
ORD-01882,CUST-0328,2023-12-02,Completed
ORD-01883,CUST-0466,2024-09-22,Pending
ORD-01884,CUST-0086,2024-04-17,Pending
ORD-01885,CUST-0270,2024-02-08,Completed
ORD-01886,CUST-0437,2023-07-25,Completed
ORD-01887,CUST-0123,2023-09-09,Completed
ORD-01888,CUST-0088,2023-04-18,Returned
ORD-01889,CUST-0494,2024-01-15,Returned
ORD-01890,CUST-0414,2023-07-24,Returned
ORD-01891,CUST-0085,2023-08-02,Completed
ORD-01892,CUST-0041,2023-01-29,Completed
ORD-01893,CUST-0263,2024-08-06,Completed
ORD-01894,CUST-0063,2024-11-16,Completed
ORD-01895,CUST-0193,2023-12-30,Completed
ORD-01896,CUST-0004,2024-01-27,Completed
ORD-01897,CUST-0282,2024-11-06,Completed
ORD-01898,CUST-0313,2024-01-09,Returned
ORD-01899,CUST-0340,2024-03-30,Returned
ORD-01900,CUST-0039,2023-11-09,Returned
ORD-01901,CUST-0012,2024-01-11,Returned
ORD-01902,CUST-0258,2024-01-16,Completed
ORD-01903,CUST-0023,2024-06-03,Completed
ORD-01904,CUST-0269,2024-03-17,Completed
ORD-01905,CUST-0295,2024-01-03,Completed
ORD-01906,CUST-0253,2023-02-25,Completed
ORD-01907,CUST-0301,2024-10-22,Completed
ORD-01908,CUST-0490,2024-10-10,Returned
ORD-01909,CUST-0067,2023-05-15,Completed
ORD-01910,CUST-0493,2023-08-03,Pending
ORD-01911,CUST-0241,2024-12-11,Pending
ORD-01912,CUST-0266,2023-08-23,Returned
ORD-01913,CUST-0484,2024-08-15,Completed
ORD-01914,CUST-0248,2024-07-27,Returned
ORD-01915,CUST-0301,2024-09-20,Returned
ORD-01916,CUST-0466,2023-01-12,Returned
ORD-01917,CUST-0500,2023-12-19,Completed
ORD-01918,CUST-0210,2024-02-17,Completed
ORD-01919,CUST-0150,2024-09-03,Pending
ORD-01920,CUST-0399,2023-06-13,Completed
ORD-01921,CUST-0054,2023-08-12,Completed
ORD-01922,CUST-0258,2023-05-12,Completed
ORD-01923,CUST-0439,2024-07-10,Completed
ORD-01924,CUST-0255,2024-12-30,Completed
ORD-01925,CUST-0240,2023-04-13,Pending
ORD-01926,CUST-0216,2023-06-20,Returned
ORD-01927,CUST-0331,2023-08-13,Pending
ORD-01928,CUST-0472,2024-10-10,Completed
ORD-01929,CUST-0082,2023-11-22,Completed
ORD-01930,CUST-0389,2023-07-25,Completed
ORD-01931,CUST-0093,2023-08-24,Completed
ORD-01932,CUST-0353,2024-03-12,Completed
ORD-01933,CUST-0042,2023-10-10,Returned
ORD-01934,CUST-0057,2023-04-13,Pending
ORD-01935,CUST-0193,2024-08-21,Completed
ORD-01936,CUST-0018,2023-11-05,Completed
ORD-01937,CUST-0452,2023-07-07,Completed
ORD-01938,CUST-0049,2024-06-15,Completed
ORD-01939,CUST-0278,2024-06-28,Completed
ORD-01940,CUST-0046,2023-04-24,Completed
ORD-01941,CUST-0276,2023-02-23,Completed
ORD-01942,CUST-0233,2023-02-03,Completed
ORD-01943,CUST-0122,2024-07-12,Returned
ORD-01944,CUST-0259,2024-04-01,Completed
ORD-01945,CUST-0321,2024-08-01,Completed
ORD-01946,CUST-0384,2024-04-02,Completed
ORD-01947,CUST-0091,2023-10-21,Completed
ORD-01948,CUST-0209,2024-03-06,Completed
ORD-01949,CUST-0225,2024-06-11,Returned
ORD-01950,CUST-0412,2023-10-19,Returned
ORD-01951,CUST-0333,2024-10-30,Completed
ORD-01952,CUST-0337,2024-10-18,Completed
ORD-01953,CUST-0481,2024-08-07,Completed
ORD-01954,CUST-0054,2024-12-25,Completed
ORD-01955,CUST-0438,2023-10-13,Completed
ORD-01956,CUST-0363,2023-03-25,Returned
ORD-01957,CUST-0105,2023-12-20,Completed
ORD-01958,CUST-0156,2024-06-28,Completed
ORD-01959,CUST-0429,2024-07-22,Completed
ORD-01960,CUST-0207,2023-10-11,Completed
ORD-01961,CUST-0433,2023-08-02,Pending
ORD-01962,CUST-0104,2023-11-22,Completed
ORD-01963,CUST-0426,2024-08-09,Completed
ORD-01964,CUST-0076,2023-02-14,Completed
ORD-01965,CUST-0427,2023-08-28,Returned
ORD-01966,CUST-0360,2023-06-17,Completed
ORD-01967,CUST-0368,2024-08-11,Completed
ORD-01968,CUST-0295,2023-12-09,Completed
ORD-01969,CUST-0294,2023-03-05,Completed
ORD-01970,CUST-0223,2023-07-11,Returned
ORD-01971,CUST-0059,2023-02-02,Completed
ORD-01972,CUST-0380,2023-12-14,Completed
ORD-01973,CUST-0350,2024-12-29,Completed
ORD-01974,CUST-0075,2024-02-19,Completed
ORD-01975,CUST-0461,2024-09-26,Completed
ORD-01976,CUST-0259,2024-06-26,Returned
ORD-01977,CUST-0002,2024-10-06,Completed
ORD-01978,CUST-0424,2023-08-16,Completed
ORD-01979,CUST-0280,2024-11-25,Completed
ORD-01980,CUST-0020,2023-06-24,Completed
ORD-01981,CUST-0410,2023-11-16,Completed
ORD-01982,CUST-0091,2024-05-12,Completed
ORD-01983,CUST-0121,2023-07-29,Completed
ORD-01984,CUST-0379,2023-07-13,Completed
ORD-01985,CUST-0340,2023-04-05,Pending
ORD-01986,CUST-0196,2023-01-04,Completed
ORD-01987,CUST-0234,2024-01-01,Completed
ORD-01988,CUST-0001,2024-12-21,Completed
ORD-01989,CUST-0365,2023-06-10,Completed
ORD-01990,CUST-0018,2023-11-18,Completed
ORD-01991,CUST-0325,2024-11-13,Completed
ORD-01992,CUST-0063,2024-07-17,Completed
ORD-01993,CUST-0273,2023-01-03,Returned
ORD-01994,CUST-0476,2024-01-01,Returned
ORD-01995,CUST-0384,2023-04-15,Completed
ORD-01996,CUST-0475,2023-06-30,Pending
ORD-01997,CUST-0101,2023-06-29,Pending
ORD-01998,CUST-0391,2024-03-23,Completed
ORD-01999,CUST-0350,2023-05-26,Completed
ORD-02000,CUST-0124,2023-07-03,Completed
ORD-02001,CUST-0229,2023-06-14,Completed
ORD-02002,CUST-0347,2023-09-18,Completed
ORD-02003,CUST-0343,2024-04-23,Completed
ORD-02004,CUST-0064,2023-10-19,Pending
ORD-02005,CUST-0373,2023-08-28,Completed
ORD-02006,CUST-0449,2024-01-13,Returned
ORD-02007,CUST-0396,2024-03-24,Completed
ORD-02008,CUST-0240,2023-01-12,Completed
ORD-02009,CUST-0197,2024-10-11,Returned
ORD-02010,CUST-0395,2024-10-30,Completed
ORD-02011,CUST-0275,2024-03-15,Completed
ORD-02012,CUST-0206,2024-02-24,Completed
ORD-02013,CUST-0137,2024-05-22,Completed
ORD-02014,CUST-0098,2023-11-18,Completed
ORD-02015,CUST-0481,2023-09-24,Completed
ORD-02016,CUST-0150,2023-09-15,Completed
ORD-02017,CUST-0265,2023-04-27,Completed
ORD-02018,CUST-0023,2024-09-06,Completed
ORD-02019,CUST-0215,2023-08-23,Completed
ORD-02020,CUST-0056,2023-07-27,Completed
ORD-02021,CUST-0194,2024-12-04,Completed
ORD-02022,CUST-0211,2024-01-05,Completed
ORD-02023,CUST-0372,2024-03-29,Completed
ORD-02024,CUST-0064,2023-06-29,Completed
ORD-02025,CUST-0247,2023-07-22,Completed
ORD-02026,CUST-0393,2024-06-15,Completed
ORD-02027,CUST-0331,2023-11-26,Pending
ORD-02028,CUST-0372,2023-04-18,Completed
ORD-02029,CUST-0374,2024-09-01,Completed
ORD-02030,CUST-0057,2023-10-22,Completed
ORD-02031,CUST-0302,2024-05-02,Completed
ORD-02032,CUST-0224,2023-09-07,Completed
ORD-02033,CUST-0451,2024-02-14,Completed
ORD-02034,CUST-0129,2024-07-20,Completed
ORD-02035,CUST-0256,2024-10-08,Completed
ORD-02036,CUST-0350,2023-06-01,Completed
ORD-02037,CUST-0420,2024-05-05,Returned
ORD-02038,CUST-0420,2024-10-29,Completed
ORD-02039,CUST-0067,2024-04-14,Pending
ORD-02040,CUST-0284,2023-04-15,Completed
ORD-02041,CUST-0238,2023-05-19,Returned
ORD-02042,CUST-0257,2023-05-29,Completed
ORD-02043,CUST-0321,2023-03-19,Completed
ORD-02044,CUST-0491,2024-07-04,Completed
ORD-02045,CUST-0483,2024-12-05,Completed
ORD-02046,CUST-0026,2024-01-13,Completed
ORD-02047,CUST-0303,2024-03-13,Completed
ORD-02048,CUST-0022,2024-07-18,Completed
ORD-02049,CUST-0484,2023-10-31,Completed
ORD-02050,CUST-0464,2023-12-11,Pending
ORD-02051,CUST-0301,2024-03-05,Completed
ORD-02052,CUST-0208,2023-08-11,Completed
ORD-02053,CUST-0042,2023-02-15,Completed
ORD-02054,CUST-0292,2024-02-19,Completed
ORD-02055,CUST-0413,2024-08-23,Returned
ORD-02056,CUST-0247,2023-02-23,Completed
ORD-02057,CUST-0173,2023-06-08,Completed
ORD-02058,CUST-0108,2023-07-11,Completed
ORD-02059,CUST-0478,2024-08-10,Completed
ORD-02060,CUST-0009,2024-01-04,Completed
ORD-02061,CUST-0411,2024-01-26,Pending
ORD-02062,CUST-0263,2024-04-16,Completed
ORD-02063,CUST-0078,2023-07-21,Completed
ORD-02064,CUST-0110,2024-06-04,Completed
ORD-02065,CUST-0375,2023-01-23,Completed
ORD-02066,CUST-0222,2023-03-25,Pending
ORD-02067,CUST-0309,2024-08-18,Completed
ORD-02068,CUST-0384,2024-04-25,Completed
ORD-02069,CUST-0102,2023-05-09,Completed
ORD-02070,CUST-0478,2023-11-17,Completed
ORD-02071,CUST-0298,2023-02-07,Completed
ORD-02072,CUST-0108,2024-05-05,Completed
ORD-02073,CUST-0484,2024-07-05,Returned
ORD-02074,CUST-0186,2023-07-23,Completed
ORD-02075,CUST-0498,2023-09-13,Completed
ORD-02076,CUST-0137,2023-06-22,Completed
ORD-02077,CUST-0028,2023-10-12,Completed
ORD-02078,CUST-0244,2023-07-18,Completed
ORD-02079,CUST-0080,2023-06-30,Completed
ORD-02080,CUST-0377,2023-11-11,Completed
ORD-02081,CUST-0328,2024-09-19,Returned
ORD-02082,CUST-0144,2024-07-10,Completed
ORD-02083,CUST-0404,2023-08-06,Completed
ORD-02084,CUST-0187,2024-11-19,Completed
ORD-02085,CUST-0247,2023-06-03,Completed
ORD-02086,CUST-0032,2024-10-26,Completed
ORD-02087,CUST-0080,2023-08-14,Returned
ORD-02088,CUST-0075,2024-01-30,Completed
ORD-02089,CUST-0208,2023-05-29,Completed
ORD-02090,CUST-0492,2024-07-10,Pending
ORD-02091,CUST-0284,2023-08-20,Completed
ORD-02092,CUST-0343,2024-09-28,Completed
ORD-02093,CUST-0397,2023-03-02,Completed
ORD-02094,CUST-0105,2024-01-02,Completed
ORD-02095,CUST-0392,2023-04-26,Completed
ORD-02096,CUST-0182,2024-10-10,Completed
ORD-02097,CUST-0330,2023-11-01,Completed
ORD-02098,CUST-0129,2024-05-07,Completed
ORD-02099,CUST-0472,2024-10-04,Completed
ORD-02100,CUST-0281,2024-01-27,Returned
ORD-02101,CUST-0223,2023-02-11,Completed
ORD-02102,CUST-0465,2023-06-11,Completed
ORD-02103,CUST-0240,2023-06-05,Completed
ORD-02104,CUST-0209,2024-10-29,Completed
ORD-02105,CUST-0481,2024-10-25,Completed
ORD-02106,CUST-0500,2023-12-15,Completed
ORD-02107,CUST-0122,2024-10-11,Completed
ORD-02108,CUST-0281,2023-06-29,Completed
ORD-02109,CUST-0050,2024-05-10,Completed
ORD-02110,CUST-0308,2023-10-14,Completed
ORD-02111,CUST-0016,2023-06-25,Completed
ORD-02112,CUST-0452,2023-07-02,Completed
ORD-02113,CUST-0138,2023-11-03,Completed
ORD-02114,CUST-0389,2023-09-05,Completed
ORD-02115,CUST-0078,2023-06-04,Completed
ORD-02116,CUST-0243,2023-09-01,Completed
ORD-02117,CUST-0050,2023-04-04,Completed
ORD-02118,CUST-0483,2024-12-08,Completed
ORD-02119,CUST-0420,2023-10-05,Completed
ORD-02120,CUST-0075,2023-03-20,Completed
ORD-02121,CUST-0301,2024-02-25,Pending
ORD-02122,CUST-0012,2024-10-06,Completed
ORD-02123,CUST-0224,2023-09-20,Returned
ORD-02124,CUST-0213,2024-09-09,Completed
ORD-02125,CUST-0120,2024-03-21,Completed
ORD-02126,CUST-0132,2024-06-23,Completed
ORD-02127,CUST-0301,2023-08-05,Completed
ORD-02128,CUST-0308,2023-01-27,Completed
ORD-02129,CUST-0063,2023-09-10,Returned
ORD-02130,CUST-0309,2024-11-05,Completed
ORD-02131,CUST-0022,2024-07-31,Completed
ORD-02132,CUST-0325,2024-07-26,Completed
ORD-02133,CUST-0066,2024-10-03,Completed
ORD-02134,CUST-0444,2023-09-30,Returned
ORD-02135,CUST-0472,2023-08-24,Completed
ORD-02136,CUST-0262,2024-11-06,Completed
ORD-02137,CUST-0077,2024-02-22,Pending
ORD-02138,CUST-0188,2023-08-06,Pending
ORD-02139,CUST-0120,2023-07-23,Completed
ORD-02140,CUST-0032,2024-10-02,Completed
ORD-02141,CUST-0500,2023-02-08,Returned
ORD-02142,CUST-0266,2023-02-15,Completed
ORD-02143,CUST-0306,2024-06-22,Completed
ORD-02144,CUST-0436,2023-01-01,Completed
ORD-02145,CUST-0383,2023-05-05,Pending
ORD-02146,CUST-0165,2024-12-24,Pending
ORD-02147,CUST-0053,2023-11-07,Completed
ORD-02148,CUST-0416,2024-06-15,Completed
ORD-02149,CUST-0168,2023-12-22,Completed
ORD-02150,CUST-0137,2023-03-08,Completed
ORD-02151,CUST-0124,2023-05-15,Returned
ORD-02152,CUST-0421,2024-07-09,Completed
ORD-02153,CUST-0110,2023-03-11,Completed
ORD-02154,CUST-0018,2024-03-10,Completed
ORD-02155,CUST-0359,2023-09-12,Completed
ORD-02156,CUST-0156,2023-09-28,Returned
ORD-02157,CUST-0204,2024-11-26,Completed
ORD-02158,CUST-0443,2024-03-18,Returned
ORD-02159,CUST-0481,2024-03-25,Completed
ORD-02160,CUST-0416,2023-09-13,Completed
ORD-02161,CUST-0484,2023-10-06,Completed
ORD-02162,CUST-0010,2024-05-15,Completed
ORD-02163,CUST-0221,2023-01-29,Completed
ORD-02164,CUST-0393,2023-06-23,Completed
ORD-02165,CUST-0259,2024-03-14,Completed
ORD-02166,CUST-0277,2024-03-31,Completed
ORD-02167,CUST-0099,2023-03-09,Completed
ORD-02168,CUST-0150,2024-07-29,Completed
ORD-02169,CUST-0369,2024-02-01,Completed
ORD-02170,CUST-0211,2023-06-23,Completed
ORD-02171,CUST-0026,2024-07-02,Returned
ORD-02172,CUST-0225,2024-12-24,Completed
ORD-02173,CUST-0320,2023-11-06,Completed
ORD-02174,CUST-0183,2023-07-26,Completed
ORD-02175,CUST-0108,2023-08-07,Returned
ORD-02176,CUST-0364,2024-03-08,Completed
ORD-02177,CUST-0414,2023-02-04,Completed
ORD-02178,CUST-0181,2023-12-19,Pending
ORD-02179,CUST-0120,2023-01-19,Completed
ORD-02180,CUST-0471,2023-01-29,Returned
ORD-02181,CUST-0198,2023-11-10,Completed
ORD-02182,CUST-0302,2024-06-28,Pending
ORD-02183,CUST-0081,2024-10-06,Pending
ORD-02184,CUST-0148,2023-03-05,Pending
ORD-02185,CUST-0245,2023-06-28,Completed
ORD-02186,CUST-0310,2023-11-04,Returned
ORD-02187,CUST-0078,2024-02-24,Returned
ORD-02188,CUST-0150,2024-12-21,Completed
ORD-02189,CUST-0452,2024-05-14,Completed
ORD-02190,CUST-0150,2024-01-29,Pending
ORD-02191,CUST-0085,2023-02-14,Completed
ORD-02192,CUST-0116,2023-02-28,Completed
ORD-02193,CUST-0128,2023-04-22,Completed
ORD-02194,CUST-0152,2024-04-27,Completed
ORD-02195,CUST-0189,2023-08-30,Completed
ORD-02196,CUST-0190,2023-06-25,Completed
ORD-02197,CUST-0287,2024-05-04,Completed
ORD-02198,CUST-0140,2024-08-18,Returned
ORD-02199,CUST-0370,2023-11-17,Completed
ORD-02200,CUST-0329,2024-10-05,Completed
ORD-02201,CUST-0088,2024-06-19,Completed
ORD-02202,CUST-0099,2024-06-06,Returned
ORD-02203,CUST-0217,2024-09-25,Pending
ORD-02204,CUST-0478,2023-05-15,Completed
ORD-02205,CUST-0497,2024-07-07,Completed
ORD-02206,CUST-0413,2024-11-30,Completed
ORD-02207,CUST-0095,2024-12-25,Completed
ORD-02208,CUST-0120,2024-02-26,Completed
ORD-02209,CUST-0103,2024-07-04,Completed
ORD-02210,CUST-0080,2024-10-10,Completed
ORD-02211,CUST-0030,2024-09-14,Completed
ORD-02212,CUST-0454,2024-10-17,Completed
ORD-02213,CUST-0455,2024-08-30,Returned
ORD-02214,CUST-0040,2023-10-06,Completed
ORD-02215,CUST-0221,2024-06-17,Completed
ORD-02216,CUST-0204,2023-10-27,Completed
ORD-02217,CUST-0484,2024-08-08,Returned
ORD-02218,CUST-0404,2024-08-14,Completed
ORD-02219,CUST-0358,2024-11-13,Completed
ORD-02220,CUST-0379,2024-03-05,Completed
ORD-02221,CUST-0413,2023-12-13,Completed
ORD-02222,CUST-0420,2023-05-01,Pending
ORD-02223,CUST-0438,2024-04-10,Completed
ORD-02224,CUST-0089,2024-02-18,Completed
ORD-02225,CUST-0123,2024-01-11,Completed
ORD-02226,CUST-0171,2024-05-08,Completed
ORD-02227,CUST-0476,2024-09-13,Completed
ORD-02228,CUST-0298,2023-04-19,Completed
ORD-02229,CUST-0086,2023-11-11,Completed
ORD-02230,CUST-0444,2024-06-11,Completed
ORD-02231,CUST-0040,2024-08-21,Returned
ORD-02232,CUST-0439,2024-07-22,Pending
ORD-02233,CUST-0327,2024-08-06,Returned
ORD-02234,CUST-0274,2024-09-16,Completed
ORD-02235,CUST-0317,2024-12-03,Completed
